3, 500, 29.67, 8.73, 29.67, 8.73, '3J8ADW,A0JFWW,DLU1RV', 296, 404, 22, 54, 115, 7, 5, 15, 17, 3
3, 500, 35.33, 19.57, 35.33, 19.57, 'E7O514,LVL74N,NCF5SA', 293, 388, 15, 52, 81, 9, 2, 18, 28, 1
3, 500, 16.67, 2.87, 16.67, 2.87, 'D3V3R0,46Z102,OJQ63J', 310, 407, 22, 50, 105, 14, 1, 18, 5, 10
3, 500, 18.0, 2.16, 18.0, 2.16, 'Q9ZXAP,WGL3U0,XYM3XZ', 295, 397, 19, 71, 107, 16, 1, 23, 11, 11
3, 500, 19.67, 2.62, 19.67, 2.62, '6UCSHZ,J0ZU3Q,7P8CPO', 297, 398, 25, 77, 103, 23, 6, 3, 23, 1
3, 500, 229.67, 85.34, 229.67, 85.34, '1XV628,VOOC4W,7G2M1X', 296, 381, 16, 71, 91, 6, 3, 15, 16, 20
3, 500, 15.33, 2.36, 15.33, 2.36, '9EG7EQ,09SJVN,D8GAO8', 300, 390, 24, 52, 95, 19, 7, 8, 18, 1
3, 500, 61.0, 40.21, 61.0, 40.21, 'U7HAU3,ACD47B,B2KZUY', 327, 412, 14, 83, 91.30000000000001, 8, 7, 8, 10, 6
3, 500, 34.0, 7.26, 34.0, 7.26, 'EUHTRM,B2LWBS,0NYGN9', 284, 409, 17, 91, 101, 16, 1, 30, 19, 30
3, 500, 32.67, 3.09, 32.67, 3.09, 'F1RZFX,U3DRBG,E1Y957', 320, 416, 19, 61, 97, 11, 1, 22, 41, 1
3, 500, 11.67, 1.25, 11.67, 1.25, '1W215V,2T8Z0J,S40XNY', 297, 374, 31, 71, 92, 17, 1, 16, 28, 13
3, 500, 49.67, 19.22, 49.67, 19.22, '840ZUC,RT6HGH,RNW7FI', 287, 411, 21, 67, 109, 5, 3, 21, 28, 3
3, 500, 18.67, 3.86, 18.67, 3.86, '63ACK8,3M7J9A,38F4A6', 286, 404, 23, 73, 112, 6, 5, 17, 6, 1
3, 500, 25.0, 4.08, 25.0, 4.08, '2J0HTN,HU2M26,ZTVQ8A', 297, 391, 24, 58, 105, 10, 2, 12, 27, 3
3, 500, 214.0, 206.15, 214.0, 206.15, 'MYEOP9,23Z0LX,WF2F0U', 294, 378, 18, 62, 100, 5, 1, 4, 24, 29
3, 500, 24.67, 14.06, 24.67, 14.06, 'CRX6ZB,7EP9VR,WSMNLV', 275, 415, 32, 63, 82, 10, 1, 17, 10, 12
3, 500, 25.33, 6.55, 25.33, 6.55, 'JXZSN0,2Y2Z0N,FWSXVZ', 315, 389, 25, 81, 89.10000000000001, 11, 1, 12, 11, 16
3, 500, 78.33, 43.28, 78.33, 43.28, '4AAMCE,6DU0D5,TXELCK', 307, 382, 8, 55, 98, 14, 2, 15, 22, 14
3, 500, 22.33, 23.11, 22.33, 23.11, 'AR3QM1,3X4R0E,UXUTU5', 287, 397, 8, 49, 100, 20, 7, 8, 10, 10
3, 500, 16.33, 1.25, 16.33, 1.25, 'E2RG1C,H2Z4XK,SRKB50', 288, 420, 15, 79, 99, 17, 1, 19, 14, 1
3, 500, 20.33, 0.94, 20.33, 0.94, 'YBCNFN,IYAFJ2,HI4OZ1', 319, 388, 22, 74, 112, 5, 3, 15, 14, 1
3, 500, 27.33, 6.65, 27.33, 6.65, 'KFR658,01DJUM,KLYBH7', 280, 374, 18, 56, 89, 5, 7, 16, 26, 1
3, 500, 58.33, 42.62, 58.33, 42.62, '3XYU8Z,YC1UB8,VFZTLA', 290, 412, 17, 65, 107, 13, 1, 18, 35, 11
3, 500, 14.33, 1.25, 14.33, 1.25, 'XJXAPD,9MOXIV,MU70DR', 310, 371, 26, 64, 84, 16, 4, 16, 1, 15
3, 500, 28.0, 5.35, 28.0, 5.35, 'TDHOHN,OS3NM0,FDCZ4P', 301, 414, 19, 64, 83, 5, 6, 11, 15, 2
3, 500, 144.67, 73.15, 144.67, 73.15, 'C609DX,IN10ZA,CVKWBW', 289, 403, 16, 71, 95, 6, 1, 22, 24, 20
3, 500, 80.67, 9.67, 80.67, 9.67, 'CSIZU7,LYM2AV,SW4FHR', 301, 441, 15, 68, 97, 13, 4, 14, 33, 8
3, 500, 70.0, 54.63, 70.0, 54.63, 'PV3BKY,LAAPNQ,02FQ24', 295, 411, 13, 79, 107, 14, 1, 16, 24, 9
3, 500, 20.33, 3.77, 20.33, 3.77, 'SLNGZU,2NCX4M,XR7NBS', 310, 399, 13, 69, 107, 12, 3, 4, 24, 1
3, 500, 15.0, 1.63, 15.0, 1.63, 'HGOU1J,VTYDY2,HASYQX', 287, 413, 25, 58, 88, 13, 1, 14, 11, 1
3, 500, 24.67, 6.34, 24.67, 6.34, 'DB9W2N,1OB648,OJ34GT', 301, 366, 24, 76, 111, 5, 2, 12, 29, 1
3, 500, 28.67, 10.96, 28.67, 10.96, 'CJLU0Q,GSKVVW,R6U4LH', 316, 391, 15, 61, 129, 11, 3, 21, 26, 1
3, 500, 32.67, 21.55, 32.67, 21.55, 'BJ0R8G,RS7O8I,H4PAJG', 302, 413, 13, 68, 89, 7, 4, 21, 9, 14
3, 500, 26.33, 14.64, 26.33, 14.64, 'AAHVN0,IDDXHU,6NB71A', 308, 378, 34, 73, 98, 8, 6, 11, 29, 7
3, 500, 185.33, 222.52, 185.33, 222.52, '7159G5,XYEO07,QUPDYO', 318, 382, 15, 60, 89, 10, 1, 7, 42, 26
3, 500, 31.0, 5.72, 31.0, 5.72, 'TTN16O,E24MJA,BE5IW8', 298, 433, 7, 54, 109, 6, 3, 17, 15, 1
3, 500, 25.0, 5.35, 25.0, 5.35, 'BOCJ63,EZGAGE,HEK1R8', 300, 396, 28, 64, 105, 5, 4, 16, 23, 7
3, 500, 28.0, 5.66, 28.0, 5.66, 'EKVHGI,TCI8P7,7SYYZ9', 316, 446, 15, 64, 96, 5, 1, 12, 20, 2
3, 500, 25.0, 3.27, 25.0, 3.27, '1DR583,VH3I5G,QKL2XC', 302, 421, 26, 78, 108, 6, 4, 19, 18, 7
3, 500, 25.33, 4.19, 25.33, 4.19, 'V4NYSG,67JL91,ABZS6S', 293, 391, 13, 65, 103, 5, 1, 17, 29, 5
3, 500, 214.33, 147.45, 214.33, 147.45, 'Z00QKA,UK86BP,CZXR74', 317, 413, 22, 62, 112, 14, 3, 14, 20, 38
3, 500, 13.33, 5.31, 13.33, 5.31, 'BQE4OQ,B6KSXB,2HEX06', 295, 403, 14, 63, 99, 19, 7, 20, 23, 1
3, 500, 17.0, 0.82, 17.0, 0.82, 'TQPRDA,PZGJY9,ETGE8C', 289, 400, 32, 81, 98, 15, 2, 20, 28, 10
3, 500, 49.67, 39.85, 49.67, 39.85, '2CYG6I,8HHLW3,HK1M4F', 310, 379, 17, 75, 101, 18, 1, 17, 25, 7
3, 500, 93.33, 60.22, 93.33, 60.22, 'DPBIO8,KFHBXR,8DE77J', 300, 415, 21, 59, 97, 5, 3, 11, 20, 10
3, 500, 206.33, 212.2, 206.33, 212.2, 'QEICWP,WO63BR,3GL9U2', 297, 396, 11, 68, 94, 18, 5, 6, 35, 29
3, 500, 30.0, 17.45, 30.0, 17.45, 'UXWI08,D7FMSZ,NQI653', 301, 400, 24, 86, 101, 12, 2, 9, 25, 10
3, 500, 45.33, 38.73, 45.33, 38.73, '127RAB,CEAOEB,26IS98', 286, 393, 20, 53, 98, 15, 3, 9, 24, 15
3, 500, 172.33, 159.52, 172.33, 159.52, 'ILSZE9,XBAPHR,Z7I2LA', 291, 418, 15, 68, 94, 13, 3, 18, 8, 14
3, 500, 71.33, 25.32, 71.33, 25.32, '7XUJT0,P2RVGX,3SC5IV', 282, 431, 22, 67, 107, 5, 3, 6, 29, 8
3, 500, 67.67, 17.15, 67.67, 17.15, '12N0TI,82Z5BI,FGM4A9', 304, 418, 7, 66, 98, 5, 1, 18, 18, 4
3, 500, 31.67, 27.48, 31.67, 27.48, 'LWSOHL,CLHSW5,3RZNU9', 307, 413, 16, 57, 98, 13, 4, 12, 19, 11
3, 500, 29.33, 13.91, 29.33, 13.91, 'FJTKKU,30K5AY,76G1SY', 297, 398, 9, 62, 91, 11, 6, 14, 1, 7
3, 500, 25.33, 5.56, 25.33, 5.56, 'KAVC8S,UHQJL6,I4IOK4', 304, 386, 11, 76, 88, 15, 1, 17, 44, 1
3, 500, 31.33, 16.5, 31.33, 16.5, 'MCJ9PR,S6OKNX,BVZ8LS', 295, 385, 27, 61, 90, 5, 1, 17, 17, 9
3, 500, 101.33, 2.49, 101.33, 2.49, 'Q6E776,Q7DZDK,UW8T8M', 299, 421, 18, 78, 85.80000000000001, 5, 4, 9, 20, 21
3, 500, 25.33, 10.96, 25.33, 10.96, 'C0TY3O,PDZJJF,1F8FYR', 298, 357, 21, 75, 110, 9, 5, 5, 17, 11
3, 500, 137.33, 97.93, 137.33, 97.93, 'KK0TRF,GTLBQ1,L296KI', 307, 392, 19, 89, 97.9, 15, 4, 21, 20, 22
3, 500, 42.67, 11.61, 42.67, 11.61, '2WF43M,NQQDKE,327101', 312, 379, 12, 76, 107, 16, 2, 5, 35, 1
3, 500, 36.67, 5.25, 36.67, 5.25, 'ORP20L,1HZIG8,5GU4W9', 296, 398, 10, 77, 107, 10, 1, 24, 16, 2
3, 500, 18.33, 5.31, 18.33, 5.31, '4OYZZ9,K8X6VT,F9XDNX', 295, 425, 21, 76, 108, 15, 1, 16, 36, 1
3, 500, 14.0, 1.41, 14.0, 1.41, 'GH8LT4,9O0920,5BF6T7', 313, 389, 23, 66, 94, 11, 1, 13, 5, 1
3, 500, 16.0, 2.94, 16.0, 2.94, '708SZ5,B5EHUL,CHQQEG', 296, 399, 19, 62, 109, 14, 4, 18, 26, 7
3, 500, 178.0, 107.19, 178.0, 107.19, 'XO1EBA,GD1Y1E,ZJVU66', 308, 392, 13, 59, 96, 12, 1, 20, 14, 24
3, 500, 26.0, 13.44, 26.0, 13.44, 'H4K0UH,4NGY8N,MIVZE2', 302, 378, 24, 59, 104, 12, 1, 15, 34, 13
3, 500, 18.0, 1.63, 18.0, 1.63, '4WXK41,W4153W,7IXZ6D', 284, 376, 26, 76, 114, 13, 7, 14, 33, 5
3, 500, 186.67, 103.09, 186.67, 103.09, 'SM4EAY,B3G9KR,264VE6', 302, 399, 14, 80, 110, 5, 1, 17, 18, 14
3, 500, 29.67, 12.04, 29.67, 12.04, 'C81D29,Y08OK4,5AOSO3', 296, 404, 21, 65, 94, 7, 8, 15, 18, 2
3, 500, 28.0, 4.97, 28.0, 4.97, 'HIN1PT,ALWO34,WO4SYA', 287, 401, 22, 70, 98, 10, 3, 15, 22, 1
3, 500, 21.0, 5.66, 21.0, 5.66, 'K82EIE,QN9E2T,0SECQ1', 285, 402, 19, 78, 117, 12, 3, 21, 29, 1
3, 500, 42.0, 38.32, 42.0, 38.32, 'XD8IRK,140QWW,UQTHQC', 294, 417, 17, 89, 97.9, 20, 6, 9, 24, 8
3, 500, 112.67, 64.92, 112.67, 64.92, 'H8CEEQ,5BDKGW,4R2XRI', 286, 391, 22, 74, 102, 5, 3, 15, 27, 28
3, 500, 30.0, 6.98, 30.0, 6.98, 'PXBGFK,7O5UQB,LZLZGJ', 309, 413, 24, 57, 90, 8, 2, 13, 23, 15
3, 500, 16.33, 0.47, 16.33, 0.47, 'K6COO4,TZ4VZE,4TQ4ME', 297, 388, 25, 69, 93, 13, 1, 25, 19, 18
3, 500, 86.0, 66.68, 86.0, 66.68, 'SI2FN2,UTO5R5,XFEOQK', 298, 397, 19, 82, 98, 14, 3, 15, 18, 12
3, 500, 40.0, 7.79, 40.0, 7.79, '25Z6RW,4K2I9O,1YF3RF', 301, 386, 24, 69, 103, 5, 8, 8, 39, 12
3, 500, 70.0, 12.83, 70.0, 12.83, '7ERR6B,4J524M,Y1XX1Y', 305, 422, 20, 78, 98, 5, 6, 13, 35, 17
3, 500, 171.67, 232.17, 171.67, 232.17, 'PC488T,7XOFBT,IGEQO9', 310, 378, 12, 42, 99, 18, 3, 14, 12, 18
3, 500, 83.33, 47.77, 83.33, 47.77, 'XO2PV0,2QLERB,57DU8C', 287, 377, 8, 76, 90, 12, 4, 12, 25, 4
3, 500, 19.0, 5.72, 19.0, 5.72, 'EEW5X2,AEPWF2,EEREAO', 298, 388, 19, 83, 110, 10, 1, 10, 33, 1
3, 500, 109.67, 95.3, 109.67, 95.3, 'RDURSM,S45O81,WI6YA9', 297, 413, 17, 69, 85, 13, 3, 10, 17, 12
3, 500, 31.67, 4.11, 31.67, 4.11, 'HJ3ACU,MR1AJ9,7DGXCW', 285, 386, 22, 78, 92, 6, 1, 12, 26, 16
3, 500, 134.67, 61.57, 134.67, 61.57, 'G4JC7R,AK3ZBC,EMHHPT', 304, 397, 6, 79, 96, 11, 3, 23, 38, 10
3, 500, 108.33, 9.03, 108.33, 9.03, 'MSVVFQ,XSBM3W,3KTSQE', 305, 410, 18, 55, 95, 7, 5, 14, 32, 10
3, 500, 34.67, 8.06, 34.67, 8.06, 'BYJ1ZC,0QFF23,WHUYRC', 300, 424, 21, 72, 108, 12, 1, 15, 31, 10
3, 500, 21.33, 2.49, 21.33, 2.49, 'TAMJ5V,JXJLIW,1FR5CS', 291, 382, 19, 77, 86, 5, 1, 21, 22, 1
3, 500, 223.0, 193.21, 223.0, 193.21, 'S69XQD,XMWR48,Z8GL4O', 298, 399, 13, 59, 100, 5, 1, 19, 13, 28
3, 500, 22.0, 4.9, 22.0, 4.9, 'IE9UT1,VLV24T,6VLYVV', 299, 412, 22, 75, 93, 12, 1, 16, 29, 1
3, 500, 21.67, 4.5, 21.67, 4.5, 'Z5V8GL,JAW5NI,J9KBBV', 298, 417, 23, 60, 88, 9, 2, 15, 17, 1
3, 500, 20.67, 4.92, 20.67, 4.92, 'GK31N8,4C99P7,QCOOB0', 314, 393, 24, 71, 95, 9, 10, 18, 25, 6
3, 500, 51.33, 26.71, 51.33, 26.71, '7UMI31,AJSLSA,AXQQKU', 309, 396, 28, 54, 101, 5, 4, 7, 35, 7
3, 500, 29.0, 4.55, 29.0, 4.55, '4EWBCX,R4YR3B,KS8J6J', 294, 396, 19, 53, 88, 6, 5, 19, 28, 1
3, 500, 38.0, 20.22, 38.0, 20.22, 'HS85TM,6J9CZF,DA43KB', 303, 433, 23, 60, 86, 12, 1, 14, 7, 7
3, 500, 12.67, 2.49, 12.67, 2.49, 'QSZRJ3,0FL8TK,JE4GGS', 284, 397, 19, 50, 100, 14, 1, 15, 12, 3
3, 500, 54.0, 15.12, 54.0, 15.12, 'OWKXCF,4JJBXW,7CEGZO', 279, 386, 17, 41, 111, 6, 5, 11, 41, 8
3, 500, 59.33, 12.71, 59.33, 12.71, 'OS7U8W,FX22J9,7N03R2', 309, 399, 21, 85, 93.50000000000001, 8, 4, 12, 39, 14
3, 500, 19.67, 8.58, 19.67, 8.58, 'STW3KM,5FAY27,GBDY2T', 285, 406, 30, 79, 95, 15, 1, 11, 48, 4
3, 500, 21.67, 3.09, 21.67, 3.09, '5D7WP8,Q1WKFZ,B3JEK6', 303, 421, 29, 88, 106, 9, 1, 17, 25, 13
3, 500, 107.0, 68.71, 107.0, 68.71, 'KSJS10,XEP8NO,EK7TWM', 311, 382, 14, 69, 119, 15, 3, 16, 50, 22
3, 500, 29.0, 5.1, 29.0, 5.1, 'LJPXFR,RWCD1V,BU2HF8', 283, 424, 18, 70, 95, 5, 1, 23, 25, 7
3, 500, 90.0, 84.23, 90.0, 84.23, 'JW1PJI,1XEJFN,VSUIKB', 305, 399, 13, 59, 112, 6, 1, 17, 19, 22
3, 500, 71.33, 6.94, 71.33, 6.94, 'WKUQ1D,7IS69R,N51126', 309, 412, 11, 53, 118, 12, 3, 18, 44, 13
3, 500, 11.67, 1.25, 11.67, 1.25, 'NJFMEK,9384MQ,K8C4YR', 306, 391, 23, 58, 102, 16, 1, 23, 14, 9
3, 500, 169.33, 26.2, 169.33, 26.2, '0I76Q1,9JNR1R,2LVSIF', 291, 419, 11, 64, 100, 11, 4, 23, 27, 11
3, 500, 35.33, 11.9, 35.33, 11.9, 'A72LSW,1SZNMA,TBBHOS', 293, 423, 26, 82, 90.2, 9, 5, 17, 27, 7
3, 500, 26.0, 4.97, 26.0, 4.97, 'V7T3XD,N2CO2O,I7S6SV', 319, 406, 19, 69, 95, 9, 1, 14, 26, 1
3, 500, 35.33, 12.66, 35.33, 12.66, '8HA6VK,IDBHZQ,UB989Y', 293, 414, 22, 65, 100, 10, 7, 11, 39, 1
3, 500, 25.33, 10.66, 25.33, 10.66, 'N1HTA6,X8W6PN,S8VP5Q', 297, 395, 26, 76, 89, 8, 1, 13, 43, 6
3, 500, 109.67, 40.61, 109.67, 40.61, 'AY58B0,UE1SZI,Q63HGD', 308, 422, 10, 63, 89, 12, 3, 18, 25, 14
3, 500, 27.0, 8.64, 27.0, 8.64, '8MDAKK,16518Q,FLM6OE', 286, 412, 22, 77, 120, 6, 2, 15, 14, 1
